jour,gain_fcr_eur,gain_afrr_symetrique_eur,gain_afrr_hausse_eur,gain_afrr_baisse_eur,gain_mfrr_hausse_eur,gain_mfrr_baisse_eur,gain_total_eur
2023-04-07,325.69,,,,212.34500000000003,,538.0350000000001
2023-04-08,254.755,,,,21.154999999999998,,275.90999999999997
2023-04-09,153.655,,,,3.9250000000000003,,157.58
2023-04-10,89.72999999999999,,,,5.75,,95.47999999999999
2023-04-11,338.06,,,,181.51,,519.5699999999999
2023-04-12,508.75,,,,80.22,,588.97
2023-04-13,340.9,,,,199.055,,539.9549999999999
2023-04-14,372.525,,,,210.185,,582.71
2023-04-15,322.955,,,,72.72,,395.67499999999995
2023-04-16,374.53,,,,5.15,,379.67999999999995
2023-04-17,388.9,,,,504.26500000000004,,893.165
2023-04-18,479.465,,,,79.38000000000001,,558.845
2023-04-19,664.275,,,,214.31000000000003,,878.585
2023-04-20,586.91,,,,328.685,,915.595
2023-04-21,349.86,,,,236.645,,586.505
2023-04-22,267.1,,,,108.19000000000001,,375.29
2023-04-23,221.84,,,,69.32,,291.15999999999997
2023-04-24,356.45,,,,241.975,,598.425
2023-04-25,378.7,,,,247.63,,626.3299999999999
2023-04-26,371.805,,,,300.205,,672.01
2023-04-27,380.11,,,,300.48,,680.59
2023-04-28,342.245,,,,200.205,,542.45
2023-04-29,401.375,,,,192.99499999999998,,594.37
2023-04-30,89.49,,,,195.82500000000002,,285.315
2023-05-01,197.715,,,,178.65,,376.365
2023-05-02,426.305,,,,299.21,,725.515
2023-05-03,375.735,,,,200.205,,575.94
2023-05-04,385.05,,,,199.68,,584.73
2023-05-05,270.32,,,,181.535,,451.855
2023-05-06,223.095,,,,199.585,,422.68
2023-05-07,135.68,,,,177.715,,313.395
2023-05-08,354.425,,,,295.065,,649.49
2023-05-09,247.945,,,,200.68,,448.625
2023-05-10,313.155,,,,324.785,,637.94
2023-05-11,253.335,,,,442.90500000000003,,696.24
2023-05-12,370.17,,,,222.915,,593.085
2023-05-13,225.835,,,,26.94,,252.775
2023-05-14,174.42,,,,23.055,,197.475
2023-05-15,504.24,,,,231.23,,735.47
2023-05-16,605.255,,,,201.92000000000002,,807.175
2023-05-17,435.27,,,,276.09,,711.3599999999999
2023-05-18,166.28,,,,200.08,,366.36
2023-05-19,271.1,,,,34.464999999999996,,305.565
2023-05-20,124.21,,,,60.34,,184.55
2023-05-21,96.215,,,,32.785000000000004,,129.0
2023-05-22,231.04,,,,272.345,,503.385
2023-05-23,187.99,,,,150.1,,338.09000000000003
2023-05-24,308.875,,,,442.94,,751.815
2023-05-25,180.025,,,,201.91,,381.935
2023-05-26,179.095,,,,179.63000000000002,,358.725
2023-05-27,189.03,,,,62.055,,251.085
2023-05-28,45.39,,,,42.34,,87.73
2023-05-29,70.715,,,,10.725,,81.44
2023-05-30,453.12,,,,197.71,,650.83
2023-05-31,389.985,,,,245.52,,635.505
2023-06-01,531.785,,,,211.38000000000002,,743.165
2023-06-02,368.115,,,,199.74,,567.855
2023-06-03,195.9,,,,199.68,,395.58000000000004
2023-06-04,133.265,,,,153.84,,287.105
2023-06-05,363.0,,,,176.52,,539.52
2023-06-06,275.34999999999997,,,,199.44,,474.78999999999996
2023-06-07,262.15999999999997,,,,143.335,,405.495
2023-06-08,304.36,,,,59.0,,363.36
2023-06-09,204.15,,,,31.82,,235.97
2023-06-10,104.195,,,,139.595,,243.79
2023-06-11,36.71,,,,59.94,,96.65
2023-06-12,189.125,,,,384.21999999999997,,573.345
2023-06-13,249.615,,,,446.72,,696.335
2023-06-14,221.555,,,,317.47999999999996,,539.035
2023-06-15,264.22,,,,225.11999999999998,,489.34000000000003
2023-06-16,165.41,,,,422.325,,587.735
2023-06-17,110.55999999999999,,,,172.195,,282.755
2023-06-18,1515.56,,,,153.69,,1669.25
2023-06-19,772.925,,,,269.15500000000003,,1042.08
2023-06-20,118.74,,,,568.0600000000001,,686.8000000000001
2023-06-21,209.28,,,,535.865,,745.145
2023-06-22,178.72,,,,570.0600000000001,,748.7800000000001
2023-06-23,149.16,,,,411.71000000000004,,560.87
2023-06-24,93.06,,,,245.665,,338.725
2023-06-25,33.205,,,,167.445,,200.64999999999998
2023-06-26,120.64,,,,340.85,,461.49
2023-06-27,126.935,,,,939.31,,1066.245
2023-06-28,130.205,,,,556.9150000000001,,687.1200000000001
2023-06-29,194.065,,,,531.96,,726.0250000000001
2023-06-30,163.245,,,,189.95,,353.195
2023-07-01,87.02,,,,7.665000000000001,,94.685
2023-07-02,90.195,,,,2.9,,93.095
2023-07-03,151.265,,,,102.2,,253.46499999999997
2023-07-04,350.485,,,,673.67,,1024.155
2023-07-05,405.18,,,,242.29,,647.47
2023-07-06,394.075,,,,147.365,,541.44
2023-07-07,294.96,,,,59.975,,354.935
2023-07-08,155.62,,,,49.97,,205.59
2023-07-09,207.41,,,,60.425,,267.835
2023-07-10,568.94,,,,211.37,,780.3100000000001
2023-07-11,348.36,,,,130.46,,478.82000000000005
2023-07-12,394.49,,,,199.315,,593.8050000000001
2023-07-13,353.04,,,,151.93,,504.97
2023-07-14,155.78,,,,60.955,,216.735
2023-07-15,87.295,,,,11.775,,99.07000000000001
2023-07-16,127.67,,,,60.225,,187.895
2023-07-17,181.475,,,,284.905,,466.38
2023-07-18,323.825,,,,200.58,,524.405
2023-07-19,398.925,,,,204.45499999999998,,603.38
2023-07-20,276.085,,,,204.48,,480.56499999999994
2023-07-21,242.94,,,,199.705,,442.645
2023-07-22,124.6,,,,184.4,,309.0
2023-07-23,106.17999999999999,,,,21.97,,128.14999999999998
2023-07-24,179.73499999999999,,,,107.07000000000001,,286.805
2023-07-25,277.575,,,,30.57,,308.145
2023-07-26,233.51,,,,51.725,,285.235
2023-07-27,195.26999999999998,,,,96.725,,291.995
2023-07-28,173.93,,,,1.01,,174.94
2023-07-29,106.1,,,,29.759999999999998,,135.85999999999999
2023-07-30,100.39,,,,29.759999999999998,,130.15
2023-07-31,138.39,,,,3.975,,142.36499999999998
2023-08-01,180.79,,,,14.29,,195.07999999999998
2023-08-02,121.13499999999999,,,,5.805,,126.94
2023-08-03,124.535,,,,20.085,,144.62
2023-08-04,207.615,,,,24.935000000000002,,232.55
2023-08-05,102.67999999999999,,,,16.365000000000002,,119.04499999999999
2023-08-06,82.36,,,,8.68,,91.03999999999999
2023-08-07,114.655,,,,7.6850000000000005,,122.34
2023-08-08,236.915,,,,14.33,,251.245
2023-08-09,406.96,,,,40.184999999999995,,447.145
2023-08-10,352.235,,,,139.64,,491.875
2023-08-11,360.635,,,,40.839999999999996,,401.47499999999997
2023-08-12,134.725,,,,40.32,,175.045
2023-08-13,128.61,,,,40.32,,168.93
2023-08-14,141.13,,,,10.715,,151.845
2023-08-15,197.415,,,,14.36,,211.77499999999998
2023-08-16,428.98,,,,38.275000000000006,,467.255
2023-08-17,381.14,,,,39.355,,420.495
2023-08-18,380.435,,,,20.259999999999998,,400.695
2023-08-19,105.48,,,,16.34,,121.82000000000001
2023-08-20,142.43,,,,9.635,,152.065
2023-08-21,397.715,,,,98.415,,496.13
2023-08-22,373.795,,,,198.63,,572.425
2023-08-23,296.84499999999997,,,,379.21999999999997,,676.0649999999999
2023-08-24,313.475,,,,501.44500000000005,,814.9200000000001
2023-08-25,252.23,,,,62.78,,315.01
2023-08-26,321.21,,,,6.045,,327.255
2023-08-27,158.345,,,,5.76,,164.105
2023-08-28,470.925,,,,21.995,,492.92
2023-08-29,420.57,,,,0.23,,420.8
2023-08-30,455.68,,,,111.35999999999999,,567.04
2023-08-31,535.17,,,,62.655,,597.8249999999999
2023-09-01,334.94,,,,60.49,,395.43
2023-09-02,225.835,,,,7.000000000000001,,232.835
2023-09-03,202.29,,,,11.495,,213.785
2023-09-04,190.35,,,,32.53,,222.88
2023-09-05,317.35,,,,109.58999999999999,,426.94
2023-09-06,399.75,,,,145.735,,545.485
2023-09-07,302.835,,,,98.17,,401.005
2023-09-08,271.955,,,,87.415,,359.37
2023-09-09,182.82,,,,30.06,,212.88
2023-09-10,177.15,,,,48.86,,226.01
2023-09-11,286.73,,,,288.665,,575.395
2023-09-12,319.365,,,,321.27,,640.635
2023-09-13,597.515,,,,61.84,,659.355
2023-09-14,559.045,,,,60.480000000000004,,619.525
2023-09-15,229.715,,,,125.42,,355.135
2023-09-16,314.72,,,,60.82,,375.54
2023-09-17,3.93,,,,0.63,,4.5600000000000005
2023-09-20,125.12,,,,40.32,,165.44
2023-09-21,278.465,,,,40.32,,318.78499999999997
2023-09-22,156.525,,,,79.475,,236.0
2023-09-23,165.5,,,,68.22,,233.72
2023-09-24,207.64000000000001,,,,52.88,,260.52000000000004
2023-09-25,511.70875,,,,98.64,,610.34875
2023-09-26,442.07,,,,139.73,,581.8
2023-09-27,593.5825,,,,154.92452,,748.50702
2023-09-28,451.28499999999997,,,,139.99996800000002,,591.2849679999999
2023-09-29,413.195,,,,8.64,,421.835
2023-09-30,774.57375,,,,59.465,,834.03875
2023-10-01,518.615,,,,60.0,,578.615
2023-10-02,601.745,,,,0.625,,602.37
2023-10-03,735.5699999999999,,,,3000.0,,3735.5699999999997
2023-10-04,645.235,,,,111.40625,,756.64125
2023-10-05,658.935,,,,87.6,,746.535
2023-10-06,406.2275,,,,7.0599359999999995,,413.287436
2023-10-07,176.19,,,,18.579936,,194.769936
2023-10-08,692.07875,,,,41.439936,,733.518686
2023-10-09,705.45375,,,,153.40142600000001,,858.855176
2023-10-10,797.1925,,,,199.526843,,996.719343
